"ID";"Geslacht";"Leeftijd";"Migratieachtergrond";"Generatie";"Perioden";"TotaalVerdachtenVanMisdrijven_1"
"66637";"3000   ";"53105";"1012600";"T001040";"2012JJ00";"26670"
"66638";"3000   ";"53105";"1012600";"T001040";"2013JJ00";"22790"
"66639";"3000   ";"53105";"1012600";"T001040";"2014JJ00";"20810"
"66640";"3000   ";"53105";"1012600";"T001040";"2015JJ00";"17990"
"66641";"3000   ";"53105";"1012600";"T001040";"2016JJ00";"16240"
"66642";"3000   ";"53105";"1012600";"T001040";"2017JJ00";"15000"
"66643";"3000   ";"53105";"1012600";"T001040";"2018JJ00";"13960"
"66644";"3000   ";"53105";"1012600";"T001040";"2019JJ00";"14350"
"66645";"3000   ";"53105";"1012600";"T001040";"2020JJ00";"13610"
"66646";"3000   ";"53105";"1012600";"T001040";"2021JJ00";"13590"
"66647";"3000   ";"53105";"1012600";"T001040";"2022JJ00";"14420"
"66661";"3000   ";"53105";"1012600";"2013356";"2012JJ00";
"66662";"3000   ";"53105";"1012600";"2013356";"2013JJ00";
"66663";"3000   ";"53105";"1012600";"2013356";"2014JJ00";
"66664";"3000   ";"53105";"1012600";"2013356";"2015JJ00";
"66665";"3000   ";"53105";"1012600";"2013356";"2016JJ00";
"66666";"3000   ";"53105";"1012600";"2013356";"2017JJ00";
"66667";"3000   ";"53105";"1012600";"2013356";"2018JJ00";
"66668";"3000   ";"53105";"1012600";"2013356";"2019JJ00";
"66669";"3000   ";"53105";"1012600";"2013356";"2020JJ00";
"66670";"3000   ";"53105";"1012600";"2013356";"2021JJ00";
"66671";"3000   ";"53105";"1012600";"2013356";"2022JJ00";
"66685";"3000   ";"53105";"1012600";"2013357";"2012JJ00";
"66686";"3000   ";"53105";"1012600";"2013357";"2013JJ00";
"66687";"3000   ";"53105";"1012600";"2013357";"2014JJ00";
"66688";"3000   ";"53105";"1012600";"2013357";"2015JJ00";
"66689";"3000   ";"53105";"1012600";"2013357";"2016JJ00";
"66690";"3000   ";"53105";"1012600";"2013357";"2017JJ00";
"66691";"3000   ";"53105";"1012600";"2013357";"2018JJ00";
"66692";"3000   ";"53105";"1012600";"2013357";"2019JJ00";
"66693";"3000   ";"53105";"1012600";"2013357";"2020JJ00";
"66694";"3000   ";"53105";"1012600";"2013357";"2021JJ00";
"66695";"3000   ";"53105";"1012600";"2013357";"2022JJ00";
"66709";"3000   ";"53105";"1012600";"2820719";"2012JJ00";
"66710";"3000   ";"53105";"1012600";"2820719";"2013JJ00";
"66711";"3000   ";"53105";"1012600";"2820719";"2014JJ00";
"66712";"3000   ";"53105";"1012600";"2820719";"2015JJ00";
"66713";"3000   ";"53105";"1012600";"2820719";"2016JJ00";
"66714";"3000   ";"53105";"1012600";"2820719";"2017JJ00";
"66715";"3000   ";"53105";"1012600";"2820719";"2018JJ00";
"66716";"3000   ";"53105";"1012600";"2820719";"2019JJ00";
"66717";"3000   ";"53105";"1012600";"2820719";"2020JJ00";
"66718";"3000   ";"53105";"1012600";"2820719";"2021JJ00";
"66719";"3000   ";"53105";"1012600";"2820719";"2022JJ00";
"66733";"3000   ";"53105";"2012605";"T001040";"2012JJ00";"24310"
"66734";"3000   ";"53105";"2012605";"T001040";"2013JJ00";"22560"
"66735";"3000   ";"53105";"2012605";"T001040";"2014JJ00";"20510"
"66736";"3000   ";"53105";"2012605";"T001040";"2015JJ00";"18730"
"66737";"3000   ";"53105";"2012605";"T001040";"2016JJ00";"17610"
"66738";"3000   ";"53105";"2012605";"T001040";"2017JJ00";"16270"
"66739";"3000   ";"53105";"2012605";"T001040";"2018JJ00";"16120"
"66740";"3000   ";"53105";"2012605";"T001040";"2019JJ00";"16620"
"66741";"3000   ";"53105";"2012605";"T001040";"2020JJ00";"16500"
"66742";"3000   ";"53105";"2012605";"T001040";"2021JJ00";"15120"
"66743";"3000   ";"53105";"2012605";"T001040";"2022JJ00";"16760"
"66757";"3000   ";"53105";"2012605";"2013356";"2012JJ00";"6590"
"66758";"3000   ";"53105";"2012605";"2013356";"2013JJ00";"5870"
"66759";"3000   ";"53105";"2012605";"2013356";"2014JJ00";"5180"
"66760";"3000   ";"53105";"2012605";"2013356";"2015JJ00";"4590"
"66761";"3000   ";"53105";"2012605";"2013356";"2016JJ00";"4290"
"66762";"3000   ";"53105";"2012605";"2013356";"2017JJ00";"4070"
"66763";"3000   ";"53105";"2012605";"2013356";"2018JJ00";"4670"
"66764";"3000   ";"53105";"2012605";"2013356";"2019JJ00";"4870"
"66765";"3000   ";"53105";"2012605";"2013356";"2020JJ00";"4610"
"66766";"3000   ";"53105";"2012605";"2013356";"2021JJ00";"4140"
"66767";"3000   ";"53105";"2012605";"2013356";"2022JJ00";"4790"
"66781";"3000   ";"53105";"2012605";"2013357";"2012JJ00";"13510"
"66782";"3000   ";"53105";"2012605";"2013357";"2013JJ00";"12810"
"66783";"3000   ";"53105";"2012605";"2013357";"2014JJ00";"11840"
"66784";"3000   ";"53105";"2012605";"2013357";"2015JJ00";"10960"
"66785";"3000   ";"53105";"2012605";"2013357";"2016JJ00";"10190"
"66786";"3000   ";"53105";"2012605";"2013357";"2017JJ00";"9330"
"66787";"3000   ";"53105";"2012605";"2013357";"2018JJ00";"9200"
"66788";"3000   ";"53105";"2012605";"2013357";"2019JJ00";"9610"
"66789";"3000   ";"53105";"2012605";"2013357";"2020JJ00";"9700"
"66790";"3000   ";"53105";"2012605";"2013357";"2021JJ00";"8870"
"66791";"3000   ";"53105";"2012605";"2013357";"2022JJ00";"8670"
"66805";"3000   ";"53105";"2012605";"2820719";"2012JJ00";"4210"
"66806";"3000   ";"53105";"2012605";"2820719";"2013JJ00";"3870"
"66807";"3000   ";"53105";"2012605";"2820719";"2014JJ00";"3490"
"66808";"3000   ";"53105";"2012605";"2820719";"2015JJ00";"3170"
"66809";"3000   ";"53105";"2012605";"2820719";"2016JJ00";"3120"
"66810";"3000   ";"53105";"2012605";"2820719";"2017JJ00";"2870"
"66811";"3000   ";"53105";"2012605";"2820719";"2018JJ00";"2260"
"66812";"3000   ";"53105";"2012605";"2820719";"2019JJ00";"2140"
"66813";"3000   ";"53105";"2012605";"2820719";"2020JJ00";"2190"
"66814";"3000   ";"53105";"2012605";"2820719";"2021JJ00";"2120"
"66815";"3000   ";"53105";"2012605";"2820719";"2022JJ00";"3300"
"73933";"3000   ";"53310";"T001040";"T001040";"2012JJ00";"84320"
"73934";"3000   ";"53310";"T001040";"T001040";"2013JJ00";"79490"
"73935";"3000   ";"53310";"T001040";"T001040";"2014JJ00";"74680"
"73936";"3000   ";"53310";"T001040";"T001040";"2015JJ00";"68340"
"73937";"3000   ";"53310";"T001040";"T001040";"2016JJ00";"64300"
"73938";"3000   ";"53310";"T001040";"T001040";"2017JJ00";"60320"
"73939";"3000   ";"53310";"T001040";"T001040";"2018JJ00";"59520"
"73940";"3000   ";"53310";"T001040";"T001040";"2019JJ00";"60020"
"73941";"3000   ";"53310";"T001040";"T001040";"2020JJ00";"57230"
"73942";"3000   ";"53310";"T001040";"T001040";"2021JJ00";"54440"
"73943";"3000   ";"53310";"T001040";"T001040";"2022JJ00";"60470"
"73957";"3000   ";"53310";"T001040";"2013356";"2012JJ00";"22350"
"73958";"3000   ";"53310";"T001040";"2013356";"2013JJ00";"21110"
"73959";"3000   ";"53310";"T001040";"2013356";"2014JJ00";"19360"
"73960";"3000   ";"53310";"T001040";"2013356";"2015JJ00";"17590"
"73961";"3000   ";"53310";"T001040";"2013356";"2016JJ00";"16530"
"73962";"3000   ";"53310";"T001040";"2013356";"2017JJ00";"15460"
"73963";"3000   ";"53310";"T001040";"2013356";"2018JJ00";"17470"
"73964";"3000   ";"53310";"T001040";"2013356";"2019JJ00";"18360"
"73965";"3000   ";"53310";"T001040";"2013356";"2020JJ00";"17480"
"73966";"3000   ";"53310";"T001040";"2013356";"2021JJ00";"16680"
"73967";"3000   ";"53310";"T001040";"2013356";"2022JJ00";"18910"
"73981";"3000   ";"53310";"T001040";"2013357";"2012JJ00";"13160"
"73982";"3000   ";"53310";"T001040";"2013357";"2013JJ00";"13100"
"73983";"3000   ";"53310";"T001040";"2013357";"2014JJ00";"12780"
"73984";"3000   ";"53310";"T001040";"2013357";"2015JJ00";"12400"
"73985";"3000   ";"53310";"T001040";"2013357";"2016JJ00";"12310"
"73986";"3000   ";"53310";"T001040";"2013357";"2017JJ00";"11760"
"73987";"3000   ";"53310";"T001040";"2013357";"2018JJ00";"11990"
"73988";"3000   ";"53310";"T001040";"2013357";"2019JJ00";"12410"
"73989";"3000   ";"53310";"T001040";"2013357";"2020JJ00";"12270"
"73990";"3000   ";"53310";"T001040";"2013357";"2021JJ00";"11590"
"73991";"3000   ";"53310";"T001040";"2013357";"2022JJ00";"12280"
"74005";"3000   ";"53310";"T001040";"2820719";"2012JJ00";"8850"
"74006";"3000   ";"53310";"T001040";"2820719";"2013JJ00";"8200"
"74007";"3000   ";"53310";"T001040";"2820719";"2014JJ00";"7640"
"74008";"3000   ";"53310";"T001040";"2820719";"2015JJ00";"7290"
"74009";"3000   ";"53310";"T001040";"2820719";"2016JJ00";"7310"
"74010";"3000   ";"53310";"T001040";"2820719";"2017JJ00";"7270"
"74011";"3000   ";"53310";"T001040";"2820719";"2018JJ00";"5220"
"74012";"3000   ";"53310";"T001040";"2820719";"2019JJ00";"5050"
"74013";"3000   ";"53310";"T001040";"2820719";"2020JJ00";"5290"
"74014";"3000   ";"53310";"T001040";"2820719";"2021JJ00";"5190"
"74015";"3000   ";"53310";"T001040";"2820719";"2022JJ00";"7480"
"74029";"3000   ";"53310";"1012600";"T001040";"2012JJ00";"39960"
"74030";"3000   ";"53310";"1012600";"T001040";"2013JJ00";"37080"
"74031";"3000   ";"53310";"1012600";"T001040";"2014JJ00";"34900"
"74032";"3000   ";"53310";"1012600";"T001040";"2015JJ00";"31060"
"74033";"3000   ";"53310";"1012600";"T001040";"2016JJ00";"28150"
"74034";"3000   ";"53310";"1012600";"T001040";"2017JJ00";"25840"
"74035";"3000   ";"53310";"1012600";"T001040";"2018JJ00";"24840"
"74036";"3000   ";"53310";"1012600";"T001040";"2019JJ00";"24210"
"74037";"3000   ";"53310";"1012600";"T001040";"2020JJ00";"22200"
"74038";"3000   ";"53310";"1012600";"T001040";"2021JJ00";"20980"
"74039";"3000   ";"53310";"1012600";"T001040";"2022JJ00";"21800"
"74053";"3000   ";"53310";"1012600";"2013356";"2012JJ00";
"74054";"3000   ";"53310";"1012600";"2013356";"2013JJ00";
"74055";"3000   ";"53310";"1012600";"2013356";"2014JJ00";
"74056";"3000   ";"53310";"1012600";"2013356";"2015JJ00";
"74057";"3000   ";"53310";"1012600";"2013356";"2016JJ00";
"74058";"3000   ";"53310";"1012600";"2013356";"2017JJ00";
"74059";"3000   ";"53310";"1012600";"2013356";"2018JJ00";
"74060";"3000   ";"53310";"1012600";"2013356";"2019JJ00";
"74061";"3000   ";"53310";"1012600";"2013356";"2020JJ00";
"74062";"3000   ";"53310";"1012600";"2013356";"2021JJ00";
"74063";"3000   ";"53310";"1012600";"2013356";"2022JJ00";
"74077";"3000   ";"53310";"1012600";"2013357";"2012JJ00";
"74078";"3000   ";"53310";"1012600";"2013357";"2013JJ00";
"74079";"3000   ";"53310";"1012600";"2013357";"2014JJ00";
"74080";"3000   ";"53310";"1012600";"2013357";"2015JJ00";
"74081";"3000   ";"53310";"1012600";"2013357";"2016JJ00";
"74082";"3000   ";"53310";"1012600";"2013357";"2017JJ00";
"74083";"3000   ";"53310";"1012600";"2013357";"2018JJ00";
"74084";"3000   ";"53310";"1012600";"2013357";"2019JJ00";
"74085";"3000   ";"53310";"1012600";"2013357";"2020JJ00";
"74086";"3000   ";"53310";"1012600";"2013357";"2021JJ00";
"74087";"3000   ";"53310";"1012600";"2013357";"2022JJ00";
"74101";"3000   ";"53310";"1012600";"2820719";"2012JJ00";
"74102";"3000   ";"53310";"1012600";"2820719";"2013JJ00";
"74103";"3000   ";"53310";"1012600";"2820719";"2014JJ00";
"74104";"3000   ";"53310";"1012600";"2820719";"2015JJ00";
"74105";"3000   ";"53310";"1012600";"2820719";"2016JJ00";
"74106";"3000   ";"53310";"1012600";"2820719";"2017JJ00";
"74107";"3000   ";"53310";"1012600";"2820719";"2018JJ00";
"74108";"3000   ";"53310";"1012600";"2820719";"2019JJ00";
"74109";"3000   ";"53310";"1012600";"2820719";"2020JJ00";
"74110";"3000   ";"53310";"1012600";"2820719";"2021JJ00";
"74111";"3000   ";"53310";"1012600";"2820719";"2022JJ00";
"74125";"3000   ";"53310";"2012605";"T001040";"2012JJ00";"44000"
"74126";"3000   ";"53310";"2012605";"T001040";"2013JJ00";"42220"
"74127";"3000   ";"53310";"2012605";"T001040";"2014JJ00";"39600"
"74128";"3000   ";"53310";"2012605";"T001040";"2015JJ00";"37170"
"74129";"3000   ";"53310";"2012605";"T001040";"2016JJ00";"36010"
"74130";"3000   ";"53310";"2012605";"T001040";"2017JJ00";"34350"
"74131";"3000   ";"53310";"2012605";"T001040";"2018JJ00";"34430"
"74132";"3000   ";"53310";"2012605";"T001040";"2019JJ00";"35440"
"74133";"3000   ";"53310";"2012605";"T001040";"2020JJ00";"34920"
"74134";"3000   ";"53310";"2012605";"T001040";"2021JJ00";"33400"
"74135";"3000   ";"53310";"2012605";"T001040";"2022JJ00";"38490"
"74149";"3000   ";"53310";"2012605";"2013356";"2012JJ00";"22340"
"74150";"3000   ";"53310";"2012605";"2013356";"2013JJ00";"21110"
"74151";"3000   ";"53310";"2012605";"2013356";"2014JJ00";"19360"
"74152";"3000   ";"53310";"2012605";"2013356";"2015JJ00";"17590"
"74153";"3000   ";"53310";"2012605";"2013356";"2016JJ00";"16530"
"74154";"3000   ";"53310";"2012605";"2013356";"2017JJ00";"15460"
"74155";"3000   ";"53310";"2012605";"2013356";"2018JJ00";"17310"
"74156";"3000   ";"53310";"2012605";"2013356";"2019JJ00";"18050"
"74157";"3000   ";"53310";"2012605";"2013356";"2020JJ00";"17480"
"74158";"3000   ";"53310";"2012605";"2013356";"2021JJ00";"16680"
"74159";"3000   ";"53310";"2012605";"2013356";"2022JJ00";"18910"
"74173";"3000   ";"53310";"2012605";"2013357";"2012JJ00";"13160"
"74174";"3000   ";"53310";"2012605";"2013357";"2013JJ00";"13100"
"74175";"3000   ";"53310";"2012605";"2013357";"2014JJ00";"12780"
"74176";"3000   ";"53310";"2012605";"2013357";"2015JJ00";"12400"
"74177";"3000   ";"53310";"2012605";"2013357";"2016JJ00";"12310"
"74178";"3000   ";"53310";"2012605";"2013357";"2017JJ00";"11760"
"74179";"3000   ";"53310";"2012605";"2013357";"2018JJ00";"11990"
"74180";"3000   ";"53310";"2012605";"2013357";"2019JJ00";"12410"
"74181";"3000   ";"53310";"2012605";"2013357";"2020JJ00";"12270"
"74182";"3000   ";"53310";"2012605";"2013357";"2021JJ00";"11590"
"74183";"3000   ";"53310";"2012605";"2013357";"2022JJ00";"12280"
"74197";"3000   ";"53310";"2012605";"2820719";"2012JJ00";"8500"
"74198";"3000   ";"53310";"2012605";"2820719";"2013JJ00";"8020"
"74199";"3000   ";"53310";"2012605";"2820719";"2014JJ00";"7460"
"74200";"3000   ";"53310";"2012605";"2820719";"2015JJ00";"7180"
"74201";"3000   ";"53310";"2012605";"2820719";"2016JJ00";"7170"
"74202";"3000   ";"53310";"2012605";"2820719";"2017JJ00";"7130"
"74203";"3000   ";"53310";"2012605";"2820719";"2018JJ00";"5130"
"74204";"3000   ";"53310";"2012605";"2820719";"2019JJ00";"4990"
"74205";"3000   ";"53310";"2012605";"2820719";"2020JJ00";"5170"
"74206";"3000   ";"53310";"2012605";"2820719";"2021JJ00";"5130"
"74207";"3000   ";"53310";"2012605";"2820719";"2022JJ00";"7290"
"81325";"3000   ";"53715";"T001040";"T001040";"2012JJ00";"37460"
"81326";"3000   ";"53715";"T001040";"T001040";"2013JJ00";"36310"
"81327";"3000   ";"53715";"T001040";"T001040";"2014JJ00";"34980"
"81328";"3000   ";"53715";"T001040";"T001040";"2015JJ00";"32510"
"81329";"3000   ";"53715";"T001040";"T001040";"2016JJ00";"30730"
"81330";"3000   ";"53715";"T001040";"T001040";"2017JJ00";"28360"
"81331";"3000   ";"53715";"T001040";"T001040";"2018JJ00";"27500"
"81332";"3000   ";"53715";"T001040";"T001040";"2019JJ00";"26670"
"81333";"3000   ";"53715";"T001040";"T001040";"2020JJ00";"24070"
"81334";"3000   ";"53715";"T001040";"T001040";"2021JJ00";"22250"
"81335";"3000   ";"53715";"T001040";"T001040";"2022JJ00";"22700"
"81349";"3000   ";"53715";"T001040";"2013356";"2012JJ00";"9360"
"81350";"3000   ";"53715";"T001040";"2013356";"2013JJ00";"9160"
"81351";"3000   ";"53715";"T001040";"2013356";"2014JJ00";"8980"
"81352";"3000   ";"53715";"T001040";"2013356";"2015JJ00";"8520"
"81353";"3000   ";"53715";"T001040";"2013356";"2016JJ00";"8320"
"81354";"3000   ";"53715";"T001040";"2013356";"2017JJ00";"7700"
"81355";"3000   ";"53715";"T001040";"2013356";"2018JJ00";"7790"
"81356";"3000   ";"53715";"T001040";"2013356";"2019JJ00";"7960"
"81357";"3000   ";"53715";"T001040";"2013356";"2020JJ00";"7380"
"81358";"3000   ";"53715";"T001040";"2013356";"2021JJ00";"7020"
"81359";"3000   ";"53715";"T001040";"2013356";"2022JJ00";"7400"
"81373";"3000   ";"53715";"T001040";"2013357";"2012JJ00";"2110"
"81374";"3000   ";"53715";"T001040";"2013357";"2013JJ00";"2130"
"81375";"3000   ";"53715";"T001040";"2013357";"2014JJ00";"2080"
"81376";"3000   ";"53715";"T001040";"2013357";"2015JJ00";"1930"
"81377";"3000   ";"53715";"T001040";"2013357";"2016JJ00";"1940"
"81378";"3000   ";"53715";"T001040";"2013357";"2017JJ00";"1870"
"81379";"3000   ";"53715";"T001040";"2013357";"2018JJ00";"1790"
"81380";"3000   ";"53715";"T001040";"2013357";"2019JJ00";"1880"
"81381";"3000   ";"53715";"T001040";"2013357";"2020JJ00";"1730"
"81382";"3000   ";"53715";"T001040";"2013357";"2021JJ00";"1670"
"81383";"3000   ";"53715";"T001040";"2013357";"2022JJ00";"1770"
"81397";"3000   ";"53715";"T001040";"2820719";"2012JJ00";"1520"
"81398";"3000   ";"53715";"T001040";"2820719";"2013JJ00";"1530"
"81399";"3000   ";"53715";"T001040";"2820719";"2014JJ00";"1350"
"81400";"3000   ";"53715";"T001040";"2820719";"2015JJ00";"1370"
"81401";"3000   ";"53715";"T001040";"2820719";"2016JJ00";"1370"
"81402";"3000   ";"53715";"T001040";"2820719";"2017JJ00";"1370"
"81403";"3000   ";"53715";"T001040";"2820719";"2018JJ00";"1150"
"81404";"3000   ";"53715";"T001040";"2820719";"2019JJ00";"1040"
"81405";"3000   ";"53715";"T001040";"2820719";"2020JJ00";"1020"
"81406";"3000   ";"53715";"T001040";"2820719";"2021JJ00";"970"
"81407";"3000   ";"53715";"T001040";"2820719";"2022JJ00";"1240"
"81421";"3000   ";"53715";"1012600";"T001040";"2012JJ00";"24470"
"81422";"3000   ";"53715";"1012600";"T001040";"2013JJ00";"23500"
"81423";"3000   ";"53715";"1012600";"T001040";"2014JJ00";"22570"
"81424";"3000   ";"53715";"1012600";"T001040";"2015JJ00";"20680"
"81425";"3000   ";"53715";"1012600";"T001040";"2016JJ00";"19110"
"81426";"3000   ";"53715";"1012600";"T001040";"2017JJ00";"17420"
"81427";"3000   ";"53715";"1012600";"T001040";"2018JJ00";"16770"
"81428";"3000   ";"53715";"1012600";"T001040";"2019JJ00";"15800"
"81429";"3000   ";"53715";"1012600";"T001040";"2020JJ00";"13930"
"81430";"3000   ";"53715";"1012600";"T001040";"2021JJ00";"12590"
"81431";"3000   ";"53715";"1012600";"T001040";"2022JJ00";"12290"
"81445";"3000   ";"53715";"1012600";"2013356";"2012JJ00";
"81446";"3000   ";"53715";"1012600";"2013356";"2013JJ00";
"81447";"3000   ";"53715";"1012600";"2013356";"2014JJ00";
"81448";"3000   ";"53715";"1012600";"2013356";"2015JJ00";
"81449";"3000   ";"53715";"1012600";"2013356";"2016JJ00";
"81450";"3000   ";"53715";"1012600";"2013356";"2017JJ00";
"81451";"3000   ";"53715";"1012600";"2013356";"2018JJ00";
"81452";"3000   ";"53715";"1012600";"2013356";"2019JJ00";
"81453";"3000   ";"53715";"1012600";"2013356";"2020JJ00";
"81454";"3000   ";"53715";"1012600";"2013356";"2021JJ00";
"81455";"3000   ";"53715";"1012600";"2013356";"2022JJ00";
"81469";"3000   ";"53715";"1012600";"2013357";"2012JJ00";
"81470";"3000   ";"53715";"1012600";"2013357";"2013JJ00";
"81471";"3000   ";"53715";"1012600";"2013357";"2014JJ00";
"81472";"3000   ";"53715";"1012600";"2013357";"2015JJ00";
"81473";"3000   ";"53715";"1012600";"2013357";"2016JJ00";
"81474";"3000   ";"53715";"1012600";"2013357";"2017JJ00";
"81475";"3000   ";"53715";"1012600";"2013357";"2018JJ00";
"81476";"3000   ";"53715";"1012600";"2013357";"2019JJ00";
"81477";"3000   ";"53715";"1012600";"2013357";"2020JJ00";
"81478";"3000   ";"53715";"1012600";"2013357";"2021JJ00";
"81479";"3000   ";"53715";"1012600";"2013357";"2022JJ00";
"81493";"3000   ";"53715";"1012600";"2820719";"2012JJ00";
"81494";"3000   ";"53715";"1012600";"2820719";"2013JJ00";
"81495";"3000   ";"53715";"1012600";"2820719";"2014JJ00";
"81496";"3000   ";"53715";"1012600";"2820719";"2015JJ00";
"81497";"3000   ";"53715";"1012600";"2820719";"2016JJ00";
"81498";"3000   ";"53715";"1012600";"2820719";"2017JJ00";
"81499";"3000   ";"53715";"1012600";"2820719";"2018JJ00";
"81500";"3000   ";"53715";"1012600";"2820719";"2019JJ00";
"81501";"3000   ";"53715";"1012600";"2820719";"2020JJ00";
"81502";"3000   ";"53715";"1012600";"2820719";"2021JJ00";
"81503";"3000   ";"53715";"1012600";"2820719";"2022JJ00";
"81517";"3000   ";"53715";"2012605";"T001040";"2012JJ00";"12940"
"81518";"3000   ";"53715";"2012605";"T001040";"2013JJ00";"12760"
"81519";"3000   ";"53715";"2012605";"T001040";"2014JJ00";"12380"
"81520";"3000   ";"53715";"2012605";"T001040";"2015JJ00";"11800"
"81521";"3000   ";"53715";"2012605";"T001040";"2016JJ00";"11580"
"81522";"3000   ";"53715";"2012605";"T001040";"2017JJ00";"10890"
"81523";"3000   ";"53715";"2012605";"T001040";"2018JJ00";"10650"
"81524";"3000   ";"53715";"2012605";"T001040";"2019JJ00";"10770"
"81525";"3000   ";"53715";"2012605";"T001040";"2020JJ00";"10120"
"81526";"3000   ";"53715";"2012605";"T001040";"2021JJ00";"9630"
"81527";"3000   ";"53715";"2012605";"T001040";"2022JJ00";"10380"
"81541";"3000   ";"53715";"2012605";"2013356";"2012JJ00";"9360"
"81542";"3000   ";"53715";"2012605";"2013356";"2013JJ00";"9160"
"81543";"3000   ";"53715";"2012605";"2013356";"2014JJ00";"8980"
"81544";"3000   ";"53715";"2012605";"2013356";"2015JJ00";"8520"
"81545";"3000   ";"53715";"2012605";"2013356";"2016JJ00";"8320"
"81546";"3000   ";"53715";"2012605";"2013356";"2017JJ00";"7700"
"81547";"3000   ";"53715";"2012605";"2013356";"2018JJ00";"7730"
"81548";"3000   ";"53715";"2012605";"2013356";"2019JJ00";"7880"
"81549";"3000   ";"53715";"2012605";"2013356";"2020JJ00";"7380"
